# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
3.177419354838709742e-01	6.163328197226502526e-03	9.999115467071533203e-01
3.419354838709677269e-01	6.163328197226502526e-03	9.998986721038818359e-01
3.467741935483871218e-01	6.163328197226502526e-03	9.998977184295654297e-01
3.516129032258064613e-01	6.163328197226502526e-03	9.998939037322998047e-01
3.516129032258064613e-01	7.704160246533127941e-03	9.998928308486938477e-01
3.548387096774193727e-01	7.704160246533127941e-03	9.998902082443237305e-01
3.564516129032258007e-01	7.704160246533127941e-03	9.998892545700073242e-01
3.572580645161290147e-01	7.704160246533127941e-03	9.998890161514282227e-01
3.604838709677419262e-01	7.704160246533127941e-03	9.998884201049804688e-01
3.637096774193548376e-01	7.704160246533127941e-03	9.998866319656372070e-01
3.653225806451612656e-01	7.704160246533127941e-03	9.998862743377685547e-01
3.758064516129032140e-01	7.704160246533127941e-03	9.998774528503417969e-01
3.758064516129032140e-01	9.244992295839754223e-03	9.998772144317626953e-01
3.870967741935483764e-01	9.244992295839754223e-03	9.998662471771240234e-01
3.887096774193548598e-01	9.244992295839754223e-03	9.998656511306762695e-01
3.959677419354838968e-01	9.244992295839754223e-03	9.998584985733032227e-01
3.967741935483871107e-01	1.078582434514637964e-02	9.998580217361450195e-01
4.080645161290322731e-01	1.078582434514637964e-02	9.998476505279541016e-01
4.080645161290322731e-01	1.232665639445300505e-02	9.998471736907958984e-01
4.088709677419354871e-01	1.232665639445300505e-02	9.998468160629272461e-01
4.088709677419354871e-01	1.386748844375963047e-02	9.998463392257690430e-01
4.120967741935483986e-01	1.386748844375963047e-02	9.998407363891601562e-01
4.137096774193548265e-01	1.386748844375963047e-02	9.998381137847900391e-01
4.169354838709677380e-01	1.386748844375963047e-02	9.998337030410766602e-01
4.185483870967741660e-01	1.386748844375963047e-02	9.998302459716796875e-01
4.306451612903225978e-01	1.386748844375963047e-02	9.998198151588439941e-01
4.322580645161290258e-01	1.386748844375963047e-02	9.998189806938171387e-01
4.419354838709677602e-01	1.386748844375963047e-02	9.997990727424621582e-01
4.419354838709677602e-01	1.540832049306625588e-02	9.997982382774353027e-01
4.451612903225806717e-01	1.540832049306625588e-02	9.997895359992980957e-01
4.451612903225806717e-01	1.694915254237288130e-02	9.997869133949279785e-01
4.548387096774193505e-01	1.694915254237288130e-02	9.997776150703430176e-01
4.548387096774193505e-01	1.848998459167950845e-02	9.997773766517639160e-01
4.669354838709677269e-01	1.848998459167950845e-02	9.997604489326477051e-01
4.701612903225806384e-01	1.848998459167950845e-02	9.997571110725402832e-01
4.758064516129032473e-01	1.848998459167950845e-02	9.997517466545104980e-01
4.758064516129032473e-01	2.003081664098613213e-02	9.997500777244567871e-01
4.766129032258064613e-01	2.157164869029275928e-02	9.997494816780090332e-01
4.798387096774193727e-01	2.157164869029275928e-02	9.997449517250061035e-01
4.814516129032258007e-01	2.157164869029275928e-02	9.997443556785583496e-01
4.846774193548387122e-01	2.157164869029275928e-02	9.997362494468688965e-01
4.846774193548387122e-01	2.311248073959938296e-02	9.997354149818420410e-01
4.927419354838709631e-01	2.311248073959938296e-02	9.997189640998840332e-01
4.927419354838709631e-01	2.465331278890601011e-02	9.997137188911437988e-01
5.040322580645161255e-01	2.465331278890601011e-02	9.996948242187500000e-01
5.040322580645161255e-01	2.619414483821263379e-02	9.996932744979858398e-01
5.233870967741935942e-01	2.619414483821263379e-02	9.996429681777954102e-01
5.250000000000000222e-01	2.619414483821263379e-02	9.996427297592163086e-01
5.306451612903225756e-01	2.619414483821263379e-02	9.996256828308105469e-01
5.306451612903225756e-01	2.773497688751926094e-02	9.996235370635986328e-01
5.491935483870967749e-01	2.773497688751926094e-02	9.995545744895935059e-01
5.491935483870967749e-01	2.927580893682588462e-02	9.995494484901428223e-01
5.556451612903225978e-01	2.927580893682588462e-02	9.995141029357910156e-01
5.556451612903225978e-01	3.081664098613251176e-02	9.995133876800537109e-01
5.645161290322581182e-01	3.081664098613251176e-02	9.994416832923889160e-01
5.645161290322581182e-01	3.235747303543913544e-02	9.994384646415710449e-01
5.701612903225806717e-01	3.235747303543913544e-02	9.994180202484130859e-01
5.701612903225806717e-01	3.389830508474576259e-02	9.993990659713745117e-01
5.846774193548387455e-01	3.389830508474576259e-02	9.992821812629699707e-01
5.846774193548387455e-01	3.543913713405238974e-02	9.992814660072326660e-01
5.854838709677419040e-01	3.543913713405238974e-02	9.992794394493103027e-01
5.854838709677419040e-01	3.697996918335901689e-02	9.992727637290954590e-01
5.887096774193548709e-01	3.697996918335901689e-02	9.992547631263732910e-01
5.887096774193548709e-01	3.852080123266563710e-02	9.992533326148986816e-01
5.919354838709677269e-01	3.852080123266563710e-02	9.992409944534301758e-01
5.919354838709677269e-01	4.006163328197226425e-02	9.992386102676391602e-01
5.943548387096774244e-01	4.006163328197226425e-02	9.992241859436035156e-01
5.943548387096774244e-01	4.314329738058551855e-02	9.992129802703857422e-01
6.016129032258064058e-01	4.314329738058551855e-02	9.991428852081298828e-01
6.016129032258064058e-01	4.468412942989213876e-02	9.991387128829956055e-01
6.064516129032258007e-01	4.468412942989213876e-02	9.990946054458618164e-01
6.064516129032258007e-01	4.622496147919876591e-02	9.990900754928588867e-01
6.201612903225806051e-01	4.622496147919876591e-02	9.989618062973022461e-01
6.201612903225806051e-01	4.930662557781202021e-02	9.989570379257202148e-01
6.258064516129032695e-01	4.930662557781202021e-02	9.989217519760131836e-01
6.258064516129032695e-01	5.238828967642526757e-02	9.989138841629028320e-01
6.290322580645161255e-01	5.238828967642526757e-02	9.988619089126586914e-01
6.290322580645161255e-01	5.392912172573189472e-02	9.988271594047546387e-01
6.346774193548386789e-01	5.392912172573189472e-02	9.987574815750122070e-01
6.346774193548386789e-01	5.546995377503852187e-02	9.987561702728271484e-01
6.370967741935483764e-01	5.546995377503852187e-02	9.987155199050903320e-01
6.370967741935483764e-01	5.701078582434514902e-02	9.986830353736877441e-01
6.395161290322580738e-01	5.701078582434514902e-02	9.986574649810791016e-01
6.395161290322580738e-01	5.855161787365176923e-02	9.986503720283508301e-01
6.427419354838709298e-01	5.855161787365176923e-02	9.985994696617126465e-01
6.427419354838709298e-01	6.163328197226502353e-02	9.985829591751098633e-01
6.467741935483870552e-01	6.163328197226502353e-02	9.984801411628723145e-01
6.467741935483870552e-01	6.317411402157165068e-02	9.984783530235290527e-01
6.475806451612903247e-01	6.317411402157165068e-02	9.984768033027648926e-01
6.475806451612903247e-01	6.625577812018490498e-02	9.984581470489501953e-01
6.790322580645161699e-01	6.625577812018490498e-02	9.976208806037902832e-01
6.790322580645161699e-01	6.779661016949152519e-02	9.975984692573547363e-01
6.806451612903225978e-01	6.779661016949152519e-02	9.974494576454162598e-01
6.806451612903225978e-01	7.241910631741139970e-02	9.972388744354248047e-01
6.822580645161290258e-01	7.241910631741139970e-02	9.971922039985656738e-01
6.822580645161290258e-01	7.395993836671803379e-02	9.971840977668762207e-01
6.830645161290322953e-01	7.550077041602465400e-02	9.971768856048583984e-01
7.008064516129032251e-01	7.550077041602465400e-02	9.964660406112670898e-01
7.008064516129032251e-01	7.704160246533127421e-02	9.963835477828979492e-01
7.040322580645160810e-01	7.704160246533127421e-02	9.962759017944335938e-01
7.040322580645160810e-01	7.858243451463790830e-02	9.962376356124877930e-01
7.080645161290322065e-01	7.858243451463790830e-02	9.959616065025329590e-01
7.080645161290322065e-01	8.012326656394452851e-02	9.959554672241210938e-01
7.088709677419354760e-01	8.012326656394452851e-02	9.958732724189758301e-01
7.088709677419354760e-01	8.474576271186440302e-02	9.958407282829284668e-01
7.096774193548387455e-01	8.474576271186440302e-02	9.958183169364929199e-01
7.096774193548387455e-01	8.628659476117103710e-02	9.957951307296752930e-01
7.249999999999999778e-01	8.628659476117103710e-02	9.948961138725280762e-01
7.249999999999999778e-01	9.244992295839753182e-02	9.945588707923889160e-01
7.266129032258064058e-01	9.244992295839753182e-02	9.944947361946105957e-01
7.266129032258064058e-01	9.399075500770416591e-02	9.944863915443420410e-01
7.306451612903225312e-01	9.399075500770416591e-02	9.940183162689208984e-01
7.306451612903225312e-01	9.553158705701078612e-02	9.937825798988342285e-01
7.346774193548386567e-01	9.553158705701078612e-02	9.932212829589843750e-01
7.346774193548386567e-01	9.707241910631740633e-02	9.931694269180297852e-01
7.354838709677419262e-01	9.707241910631740633e-02	9.931606054306030273e-01
7.354838709677419262e-01	1.016949152542372947e-01	9.929960370063781738e-01
7.362903225806451957e-01	1.016949152542372947e-01	9.929499626159667969e-01
7.362903225806451957e-01	1.047765793528505351e-01	9.927644133567810059e-01
7.403225806451613211e-01	1.047765793528505351e-01	9.921073317527770996e-01
7.403225806451613211e-01	1.063174114021571692e-01	9.918658137321472168e-01
7.435483870967741771e-01	1.063174114021571692e-01	9.915891289710998535e-01
7.435483870967741771e-01	1.078582434514637894e-01	9.914340972900390625e-01
7.443548387096774466e-01	1.078582434514637894e-01	9.914235472679138184e-01
7.443548387096774466e-01	1.093990755007704097e-01	9.912584424018859863e-01
7.500000000000000000e-01	1.093990755007704097e-01	9.902867078781127930e-01
7.500000000000000000e-01	1.109399075500770437e-01	9.902864098548889160e-01
7.516129032258064280e-01	1.109399075500770437e-01	9.901883006095886230e-01
7.516129032258064280e-01	1.124807395993836640e-01	9.901783466339111328e-01
7.540322580645161255e-01	1.124807395993836640e-01	9.895194768905639648e-01
7.540322580645161255e-01	1.140215716486902980e-01	9.892888069152832031e-01
7.548387096774193949e-01	1.140215716486902980e-01	9.892588257789611816e-01
7.548387096774193949e-01	1.155624036979969183e-01	9.892020225524902344e-01
7.556451612903225534e-01	1.155624036979969183e-01	9.890022277832031250e-01
7.556451612903225534e-01	1.171032357473035385e-01	9.889657497406005859e-01
7.564516129032258229e-01	1.171032357473035385e-01	9.889006614685058594e-01
7.564516129032258229e-01	1.186440677966101725e-01	9.883910417556762695e-01
7.572580645161289814e-01	1.186440677966101725e-01	9.882353544235229492e-01
7.572580645161289814e-01	1.201848998459167928e-01	9.880799651145935059e-01
7.612903225806451069e-01	1.201848998459167928e-01	9.869111776351928711e-01
7.612903225806451069e-01	1.217257318952234268e-01	9.868336319923400879e-01
7.620967741935483764e-01	1.217257318952234268e-01	9.867169857025146484e-01
7.620967741935483764e-01	1.232665639445300471e-01	9.866783618927001953e-01
7.661290322580645018e-01	1.232665639445300471e-01	9.858890771865844727e-01
7.661290322580645018e-01	1.248073959938366673e-01	9.855387210845947266e-01
7.677419354838709298e-01	1.248073959938366673e-01	9.852002859115600586e-01
7.677419354838709298e-01	1.263482280431433014e-01	9.850849509239196777e-01
7.693548387096774688e-01	1.263482280431433014e-01	9.850720763206481934e-01
7.693548387096774688e-01	1.278890600924499354e-01	9.848356842994689941e-01
7.717741935483870552e-01	1.278890600924499354e-01	9.837373495101928711e-01
7.717741935483870552e-01	1.309707241910631759e-01	9.830505251884460449e-01
7.741935483870967527e-01	1.309707241910631759e-01	9.821332097053527832e-01
7.741935483870967527e-01	1.325115562403698100e-01	9.819129705429077148e-01
7.758064516129031807e-01	1.325115562403698100e-01	9.814421534538269043e-01
7.758064516129031807e-01	1.371340523882896845e-01	9.801388978958129883e-01
7.806451612903225756e-01	1.371340523882896845e-01	9.791762828826904297e-01
7.806451612903225756e-01	1.386748844375962908e-01	9.790767431259155273e-01
7.814516129032258451e-01	1.386748844375962908e-01	9.790723919868469238e-01
7.814516129032258451e-01	1.432973805855161653e-01	9.779844880104064941e-01
7.846774193548387011e-01	1.432973805855161653e-01	9.771511554718017578e-01
7.846774193548387011e-01	1.479198767334360676e-01	9.765575528144836426e-01
7.887096774193548265e-01	1.479198767334360676e-01	9.760317206382751465e-01
7.887096774193548265e-01	1.494607087827426739e-01	9.756750464439392090e-01
7.895161290322580960e-01	1.494607087827426739e-01	9.754292964935302734e-01
7.895161290322580960e-01	1.510015408320493080e-01	9.751739501953125000e-01
7.951612903225806495e-01	1.510015408320493080e-01	9.731135964393615723e-01
7.951612903225806495e-01	1.540832049306625484e-01	9.726895689964294434e-01
7.959677419354839190e-01	1.540832049306625484e-01	9.725429415702819824e-01
7.959677419354839190e-01	1.587057010785824229e-01	9.717146158218383789e-01
7.991935483870967749e-01	1.587057010785824229e-01	9.699836969375610352e-01
7.991935483870967749e-01	1.602465331278890570e-01	9.697204828262329102e-01
8.016129032258064724e-01	1.602465331278890570e-01	9.668704867362976074e-01
8.016129032258064724e-01	1.617873651771956911e-01	9.667912721633911133e-01
8.024193548387096309e-01	1.617873651771956911e-01	9.666791558265686035e-01
8.024193548387096309e-01	1.633281972265022974e-01	9.660425186157226562e-01
8.056451612903225978e-01	1.633281972265022974e-01	9.634306430816650391e-01
8.056451612903225978e-01	1.648690292758089315e-01	9.633171558380126953e-01
8.072580645161290258e-01	1.648690292758089315e-01	9.621384739875793457e-01
8.072580645161290258e-01	1.664098613251155656e-01	9.608983397483825684e-01
8.080645161290322953e-01	1.664098613251155656e-01	9.600550532341003418e-01
8.080645161290322953e-01	1.679506933744221997e-01	9.597032666206359863e-01
8.120967741935484208e-01	1.679506933744221997e-01	9.580168128013610840e-01
8.120967741935484208e-01	1.694915254237288060e-01	9.547573924064636230e-01
8.145161290322581182e-01	1.694915254237288060e-01	9.529716372489929199e-01
8.145161290322581182e-01	1.710323574730354401e-01	9.529432654380798340e-01
8.193548387096774022e-01	1.710323574730354401e-01	9.446365833282470703e-01
8.193548387096774022e-01	1.725731895223420742e-01	9.433690309524536133e-01
8.201612903225806717e-01	1.725731895223420742e-01	9.429858922958374023e-01
8.201612903225806717e-01	1.802773497688751891e-01	9.402910470962524414e-01
8.241935483870967971e-01	1.802773497688751891e-01	9.354355335235595703e-01
8.241935483870967971e-01	1.818181818181818232e-01	9.341284632682800293e-01
8.249999999999999556e-01	1.818181818181818232e-01	9.299975037574768066e-01
8.249999999999999556e-01	1.848998459167950636e-01	9.292927980422973633e-01
8.258064516129032251e-01	1.848998459167950636e-01	9.257498383522033691e-01
8.258064516129032251e-01	1.864406779661016977e-01	9.256560206413269043e-01
8.282258064516129226e-01	1.864406779661016977e-01	9.222257733345031738e-01
8.282258064516129226e-01	1.879815100154083318e-01	9.213079214096069336e-01
8.338709677419354760e-01	1.879815100154083318e-01	9.126460552215576172e-01
8.338709677419354760e-01	1.895223420647149382e-01	9.104642868041992188e-01
8.362903225806451735e-01	1.895223420647149382e-01	9.050799608230590820e-01
8.362903225806451735e-01	1.910631741140215722e-01	9.048797488212585449e-01
8.419354838709677269e-01	1.910631741140215722e-01	8.954604268074035645e-01
8.419354838709677269e-01	1.926040061633282063e-01	8.933961391448974609e-01
8.435483870967741549e-01	1.926040061633282063e-01	8.918315768241882324e-01
8.435483870967741549e-01	1.941448382126348127e-01	8.907638192176818848e-01
8.459677419354838523e-01	1.941448382126348127e-01	8.841112256050109863e-01
8.459677419354838523e-01	1.987673343605546872e-01	8.828532099723815918e-01
8.508064516129032473e-01	1.987673343605546872e-01	8.739702701568603516e-01
8.508064516129032473e-01	2.003081664098613213e-01	8.739272356033325195e-01
8.540322580645161032e-01	2.003081664098613213e-01	8.645326495170593262e-01
8.540322580645161032e-01	2.033898305084745894e-01	8.617310523986816406e-01
8.548387096774193727e-01	2.033898305084745894e-01	8.584030270576477051e-01
8.548387096774193727e-01	2.080123266563944640e-01	8.534306287765502930e-01
8.564516129032258007e-01	2.080123266563944640e-01	8.502916097640991211e-01
8.564516129032258007e-01	2.095531587057010703e-01	8.409660458564758301e-01
8.572580645161290702e-01	2.095531587057010703e-01	8.351122140884399414e-01
8.572580645161290702e-01	2.126348228043143385e-01	8.322294354438781738e-01
8.596774193548386567e-01	2.126348228043143385e-01	8.219057321548461914e-01
8.596774193548386567e-01	2.172573189522342130e-01	8.204546570777893066e-01
8.604838709677419262e-01	2.172573189522342130e-01	8.190057277679443359e-01
8.604838709677419262e-01	2.249614791987673279e-01	8.025023341178894043e-01
8.637096774193548931e-01	2.249614791987673279e-01	7.903316020965576172e-01
8.637096774193548931e-01	2.280431432973805961e-01	7.859405875205993652e-01
8.645161290322580516e-01	2.280431432973805961e-01	7.847976684570312500e-01
8.645161290322580516e-01	2.357473035439137110e-01	7.758032083511352539e-01
8.653225806451613211e-01	2.357473035439137110e-01	7.750021815299987793e-01
8.653225806451613211e-01	2.388289676425269514e-01	7.733364701271057129e-01
8.685483870967741771e-01	2.388289676425269514e-01	7.583273649215698242e-01
8.685483870967741771e-01	2.403697996918335855e-01	7.578522562980651855e-01
8.693548387096774466e-01	2.403697996918335855e-01	7.566108703613281250e-01
8.693548387096774466e-01	2.419106317411402196e-01	7.561718821525573730e-01
8.701612903225806051e-01	2.419106317411402196e-01	7.528880834579467773e-01
8.701612903225806051e-01	2.434514637904468537e-01	7.524327635765075684e-01
8.733870967741935720e-01	2.434514637904468537e-01	7.420322299003601074e-01
8.733870967741935720e-01	2.449922958397534600e-01	7.331820726394653320e-01
8.758064516129032695e-01	2.449922958397534600e-01	7.248055338859558105e-01
8.758064516129032695e-01	2.465331278890600941e-01	7.179102301597595215e-01
8.766129032258064280e-01	2.465331278890600941e-01	7.147050499916076660e-01
8.766129032258064280e-01	2.496147919876733345e-01	7.139838337898254395e-01
8.782258064516128560e-01	2.496147919876733345e-01	7.011013031005859375e-01
8.782258064516128560e-01	2.511556240369799964e-01	7.007501125335693359e-01
8.822580645161289814e-01	2.511556240369799964e-01	6.788098216056823730e-01
8.822580645161289814e-01	2.526964560862866027e-01	6.760046482086181641e-01
